,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_transfer_automatic_,PaymentMethod_Credit_card_automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,ABSOLUTE_DIFF_MonthlyCharges_,ABSOLUTE_DIFF_TotalCharges_,ABSOLUTE_DIFF_tenure_,MonthlyCharges_0,TotalCharges_0,tenure_0,COSINE_MonthlyCharges_,COSINE_TotalCharges_,COSINE_tenure_,EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,MonthlyCharges_tenure,TotalCharges_MonthlyCharges,tenure_MonthlyCharges,MonthlyCharges_1,TotalCharges_1,tenure_1,NATURAL_LOGARITHM_MonthlyCharges_,NATURAL_LOGARITHM_TotalCharges_,NATURAL_LOGARITHM_tenure_,Churn
3219,6.0,20.4,107.6,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,66.25,749.05,4.0,20.4,107.6,6.0,0.02035084333168298,0.7067873693776866,0.960170286650366,39.823437879941046,1067.348080145859,16.645606911716005,1585.9062045775233,1139231.924191051,277.07622945936765,True,True,False,20.4,107.6,6.0,3.0155349008501706,4.678420647727684,1.791759469228055,0
3220,10.0,85.25,855.3,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,64.85,747.6999999999999,4.0,85.25,855.3,10.0,-0.9102129519228418,0.7061160964394051,-0.8390715290764524,38.139791110514366,655.2952557794723,9.618937345492208,1454.6436659536705,429411.8722470841,92.5239556565047,True,True,False,85.25,855.3,10.0,4.445588116163626,6.751452284586736,2.302585092994046,1
3221,17.0,95.65,1640.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,10.400000000000006,784.7,7.0,95.65,1640.0,17.0,0.1677786407186449,0.9960745047426451,-0.27516333805159693,27.86571615726487,707.1415168034396,7.167489131122021,776.4981369572525,500049.12478706916,51.3729004447523,True,True,False,95.65,1640.0,17.0,4.560695695886262,7.402451520818244,2.833213344056216,0
3222,65.0,93.55,6069.25,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,2.1000000000000085,4429.25,48.0,93.55,6069.25,65.0,0.7662707167158719,0.9532424234387891,-0.562453851238172,16.65101348573325,3178.3047378597475,33.76493352743578,277.2562501020706,10101621.006701719,1140.070736112157,True,True,False,93.55,6069.25,65.0,4.538496052720099,8.710990317935217,4.174387269895637,0
3223,2.0,89.5,161.5,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,4.049999999999997,5907.75,63.0,89.5,161.5,2.0,0.03538323999893738,-0.2878888826194756,-0.4161468365471424,9.696892956368714,3421.525839472821,36.476079863339514,94.0297330072732,11706839.070180194,1330.5044021967226,True,True,False,89.5,161.5,2.0,4.4942386252808095,5.084505142662711,0.6931471805599453,1
3224,49.0,96.2,4718.25,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,6.700000000000003,4556.75,47.0,96.2,4718.25,49.0,-0.3722425721387373,0.9122037162109964,0.3005925437436371,6.9060715228242735,2865.102932804919,29.780639973778786,47.69382387836438,8208814.815567349,886.8865172478309,True,True,False,96.2,4718.25,49.0,4.566429357671661,8.459193247118248,3.8918202981106265,1
3225,51.0,107.45,5680.9,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,11.25,962.6499999999996,2.0,107.45,5680.9,51.0,0.8045673366835547,0.6212320898547203,0.7421541968137826,9.704771882187888,2124.7378683413717,19.11514316573417,94.18259728530465,4514511.009163837,365.38869824651374,True,True,False,107.45,5680.9,51.0,4.67702562308852,8.644864949867435,3.9318256327243257,0
3226,72.0,112.25,8041.65,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,4.799999999999997,2360.75,21.0,112.25,8041.65,72.0,0.661982565451814,0.6769443322029155,-0.9672505882738824,8.319130508530602,2361.8880375688236,20.087347712470294,69.20793241796463,5578515.102010709,403.50153812168554,True,True,False,112.25,8041.65,72.0,4.720728526622364,8.992389564998069,4.276666119016055,0
3227,44.0,68.85,2958.95,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,43.400000000000006,5082.7,28.0,68.85,2958.95,44.0,0.9650824483611941,0.9088491230390061,0.9998433086476912,27.309260271238955,3038.826631063651,17.475039596512563,745.7956965622703,9234467.29366166,305.377008899682,True,True,False,68.85,2958.95,44.0,4.231930225174664,7.992589754656903,3.784189633918261,0
3228,42.0,66.5,2762.75,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,2.3499999999999943,196.19999999999982,2.0,66.5,2762.75,42.0,-0.8645438740756395,-0.27706563179802657,-0.39998531498835127,18.958753598716214,2037.526113800741,11.583433152681952,359.434338016835,4151512.6644199505,134.17592360265135,True,True,False,66.5,2762.75,42.0,4.197201947661808,7.923981839468891,3.7376696182833684,0
3229,2.0,24.5,46.4,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,42.0,2716.35,40.0,24.5,46.4,2.0,0.8064094939122546,-0.7492351709563533,-0.4161468365471424,33.35635664628349,2456.2617923393655,29.336016206211237,1112.6465287140607,6033221.992506192,860.6018468510885,True,True,False,24.5,46.4,2.0,3.1986731175506815,3.8372994592322094,0.6931471805599453,0
3230,28.0,92.35,2602.9,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,67.85,2556.5,26.0,92.35,2602.9,28.0,-0.3211876142245415,-0.09036307040006894,-0.9626058663135666,39.71236099354667,1726.9780016301684,18.651996037862173,1577.071615681767,2982453.0181145296,347.8969561964261,True,True,False,92.35,2602.9,28.0,4.5255857066452485,7.864381487045695,3.332204510175204,1
3231,34.0,61.25,1993.2,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,31.099999999999994,609.7,6.0,61.25,1993.2,34.0,-0.011056519718198895,0.14007652642496182,-0.8485702747846052,24.688734869544245,1000.112672383183,12.632463125010968,609.5336294586499,1000225.3574614321,159.57912460476186,True,True,False,61.25,1993.2,34.0,4.114963849424837,7.59749666640725,3.5263605246161616,0
3232,31.0,79.3,2484.0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,18.049999999999997,490.79999999999995,3.0,79.3,2484.0,31.0,-0.724709471028464,-0.5404798530292101,0.9147423578045313,16.84751342202231,651.2620956961046,7.296134820448356,283.8387085052219,424142.31729048205,53.23358331815896,True,True,False,79.3,2484.0,31.0,4.373238128640803,7.81762544305337,3.4339872044851463,0
3233,1.0,19.5,19.5,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,59.8,2464.5,30.0,19.5,19.5,1.0,0.7958149698139441,0.7958149698139441,0.5403023058681398,38.13433689125308,1587.7576395457133,20.373128553282694,1454.2276501355855,2520974.321935775,415.06436704858265,True,False,False,19.5,19.5,1.0,2.970414465569701,2.970414465569701,0.0,0
3234,22.0,69.25,1554.0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,49.75,1534.5,21.0,69.25,1554.0,22.0,0.9909064959130168,-0.46393568800271456,-0.9999608263946371,30.340346850476184,1048.429561754597,13.873038350587006,920.5366470072,1099204.5459609365,192.46119307685785,True,True,False,69.25,1554.0,22.0,4.237723145067448,7.348587530927593,3.091042453358316,1
3235,2.0,76.5,162.45,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,7.25,1391.55,20.0,76.5,162.45,2.0,0.45201234267200896,0.6115185045287068,-0.4161468365471424,21.116209715109232,970.1113168724191,13.511450040257724,445.8943127324735,941115.9671239393,182.55928219038046,True,True,False,76.5,162.45,2.0,4.33729074083249,5.090370262115109,0.6931471805599453,1
3236,72.0,110.6,7962.2,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,34.099999999999994,7799.75,70.0,110.6,7962.2,72.0,-0.7995461620810406,0.16581118241072035,-0.9672505882738824,29.318909410795925,4978.738400388315,43.74075468270094,859.5984490384579,24787836.0595012,1913.253620212224,True,True,False,110.6,7962.2,72.0,4.7059200890882344,8.982460622561533,4.276666119016055,0
3237,8.0,51.05,415.05,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,59.55,7547.15,64.0,51.05,415.05,8.0,0.7077291998913611,0.9359779184086653,-0.14550003380861354,35.1555527086344,4438.824849140528,37.944467522625146,1235.9128862495716,19703166.041347433,1439.7826155755547,True,True,False,51.05,415.05,8.0,3.9328055446106744,6.028398994901044,2.0794415416798357,1
3238,72.0,64.45,4528.0,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,13.400000000000006,4112.95,64.0,64.45,4528.0,72.0,-0.04733290942427547,-0.5694282393515674,-0.9672505882738824,20.34107747956774,3028.9180105130313,39.79868582108184,413.7594330297779,9174344.314410219,1583.9353930851805,False,True,True,64.45,4528.0,72.0,4.165889729385197,8.41803561988302,4.276666119016055,0
3239,17.0,50.3,846.8,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,14.150000000000006,3681.2,55.0,50.3,846.8,17.0,0.9994043287744588,0.14031529955389851,-0.27516333805159693,15.346552486338638,2594.038988205448,34.393085595640486,235.51667321594664,6729038.272329942,1182.884336789053,True,True,False,50.3,846.8,17.0,3.9180050771056933,6.74146453926071,2.833213344056216,0
3240,72.0,97.0,7104.2,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,46.7,6257.4,55.0,97.0,7104.2,72.0,-0.9251475365964139,-0.4897352705131084,-0.9672505882738824,29.21622205747862,3837.279262050065,34.43756113181239,853.5876313119003,14724712.134959491,1185.9456167073154,True,True,False,97.0,7104.2,72.0,4.574710978503383,8.868441437428867,4.276666119016055,0
3241,66.0,47.4,3177.25,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,49.6,3926.95,6.0,47.4,3177.25,66.0,-0.9621231342138227,-0.45375009682114265,-0.99964745596635,29.160418890608252,2642.4901920233583,20.597240155391127,850.3300298757425,6982754.414939645,424.2463020188566,False,True,True,47.4,3177.25,66.0,3.858622228701031,8.06377132176218,4.189654742026425,0
3242,35.0,75.35,2636.05,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,27.949999999999996,541.1999999999998,31.0,75.35,2636.05,35.0,0.9988374633652365,-0.9679744226253417,-0.9036922050915067,19.9506686088154,1742.041308066951,22.307705027675464,398.0291779387722,3034707.9190116134,497.63370360177714,True,True,False,75.35,2636.05,35.0,4.3221439250725044,7.87703686357604,3.5553480614894135,1
3243,4.0,56.75,245.15,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,18.599999999999994,2390.9,31.0,56.75,245.15,4.0,0.9798010338713872,0.994411247584893,-0.6536436208636119,14.514744442272681,2127.0466730762055,29.876530781244867,210.6778062244857,4524327.549444553,892.607091522672,True,True,False,56.75,245.15,4.0,4.038655656361512,5.5018702680972424,1.3862943611198906,0
3244,72.0,19.7,1379.8,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,37.05,1134.6499999999999,68.0,19.7,1379.8,72.0,0.6596494533734619,-0.8016027544481822,-0.9672505882738824,28.886220576510514,1235.091481352925,40.23265332013547,834.4137391948193,1525450.9673105625,1618.6663931782075,False,True,True,19.7,1379.8,72.0,2.9806186357439426,7.2296938401120086,4.276666119016055,0
3245,65.0,84.85,5459.2,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,65.14999999999999,4079.3999999999996,7.0,84.85,5459.2,65.0,-0.9996355666030381,0.6309401312006562,-0.562453851238172,38.066471748439376,2854.0136967512403,24.393541382141372,1449.0562713747331,8145394.18124368,595.0448611622436,True,True,False,84.85,5459.2,65.0,4.440884991680235,8.605057537857306,4.174387269895637,0
3246,69.0,20.2,1412.65,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,64.64999999999999,4046.5499999999997,4.0,20.2,1412.65,69.0,0.21857336778526265,0.4830215237725997,0.9933903797222716,38.568302184840235,2423.0573112179595,14.995591607175028,1487.513933421152,5871206.733446807,224.86776764917815,False,True,True,20.2,1412.65,69.0,3.005682604407159,7.253222652072605,4.23410650459726,0
